Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),N2X2(44)
8.981124855130047e-06,0.0505958752244895,6.086010949998513e-07,4.80412644184358e-05,5.283511585041625e-07,3.610289791463016e-33,2.8301339009494206e-06,0.938,1.0678973216905105e-14,0.019875839785945072,9.21821886792945e-06,5.09166326163124e-10,1.552015949430006e-06,0.0,0.0,0.01061756567184265,3.1701040906907785e-05,0.05006022927190557,1.7029350281879405e-11,1.516932558214187e-24,0.0019405798654492123,3.485136511319032e-27,7.530001865321244e-14
9.003151236471256e-06,0.0505958752244895,6.084572073859932e-07,4.8128889440299506e-05,5.28321965976429e-07,3.655084837449156e-33,2.831705524850587e-06,0.938,1.0749857072413465e-14,0.019876329629566897,9.256653796357853e-06,5.088441462263827e-10,1.5518250310583434e-06,0.0,0.0,0.010616948560965655,3.1383909071571635e-05,0.050060373721469056,1.721222151875135e-11,1.5307195645058334e-24,0.0019404541399374903,3.531375314882984e-27,7.61012110783563e-14
9.025177617812466e-06,0.0505958752244895,6.083132004270675e-07,4.821640900431213e-05,5.2829309394648e-07,3.7003317598587215e-33,2.833280843514035e-06,0.938,1.0821037863124706e-14,0.019876813061482576,9.295156561432689e-06,5.08522061810555e-10,1.5516350967132216e-06,0.0,0.0,0.01061633789453595,3.10699858919464e-05,0.05006051816510666,1.7396619053070686e-11,1.5445979454131498e-24,0.0019403284511792247,3.578114499192788e-27,7.690908081305239e-14
9.047203999153675e-06,0.0505958752244895,6.081690765321183e-07,4.8303823231346015e-05,5.28264539114308e-07,3.746034071381891e-33,2.834859808794307e-06,0.938,1.0892516100864717e-14,0.019877290148043337,9.333727094187527e-06,5.082000782320511e-10,1.5514461364681252e-06,0.0,0.0,0.01061573360620938,3.075923817106455e-05,0.05006066260286442,1.7582551934430687e-11,1.5585680829813154e-24,0.0019402027991300096,3.6253582545600584e-27,7.772366774933241e-14
9.069230380494884e-06,0.0505958752244895,6.080248380818265e-07,4.839113224198142e-05,5.28236298219761e-07,3.792195303912758e-33,2.8364423730952526e-06,0.938,1.0964292296921437e-14,0.019877760954884565,9.37236532565273e-06,5.078782007237799e-10,1.5512581405022317e-06,0.0,0.0,0.010615135630357226,3.0451633070155743e-05,0.05006080703478771,1.7770029243255046e-11,1.5726303599113942e-24,0.0019400771837456562,3.673110796009436e-27,7.8545011916843e-14
9.091256761836093e-06,0.0505958752244895,6.078804874289127e-07,4.847833615650883e-05,5.282083680337525e-07,3.838819008430549e-33,2.8380284893623472e-06,0.938,1.1036366962045137e-14,0.01987822554693418,9.411071186855766e-06,5.075564344362213e-10,1.5510710990984815e-06,0.0,0.0,0.010614543902057893,3.0147138104472846e-05,0.05006095146092134,1.7959060090811208e-11,1.5867851595596408e-24,0.0019399516049821927,3.721376363360372e-27,7.93731534828982e-14
9.111080505043182e-06,0.0505958752244895,6.077504778303423e-07,4.8556729921599604e-05,5.281834938812603e-07,3.8811787063225675e-33,2.839458992473783e-06,0.938,1.1101489773410783e-14,0.019878638419231313,9.445964228356443e-06,5.072669440626883e-10,1.550903570043183e-06,0.0,0.0,0.010614016635151791,2.9875725234383894e-05,0.05006108143952798,1.813052368455533e-11,1.5996039035384651e-24,0.0019398386153697599,3.76525753537804e-27,8.012432597736365e-14
9.13090424825027e-06,0.0505958752244895,6.076203809075562e-07,4.863503874333381e-05,5.281588665122811e-07,3.923918514026886e-33,2.8408923014412945e-06,0.938,1.1166855129573216e-14,0.019879046355924978,9.480911943790462e-06,5.069775515256018e-10,1.5507367994680427e-06,0.0,0.0,0.01061349433039466,2.960678235360409e-05,0.050061211413512545,1.8303259735383767e-11,1.6124981823559668e-24,0.001939725655353039,3.809560838705352e-27,8.088106648772835e-14
9.150727991457358e-06,0.0505958752244895,6.074901983191545e-07,4.8713262708810556e-05,5.281344836443143e-07,3.9670410602534074e-33,2.842328383057932e-06,0.938,1.1232463401753426e-14,0.019879449402910136,9.515914282872018e-06,5.06688260413604e-10,1.5505707805018087e-06,0.0,0.0,0.01061297694189546,2.9340286500106293e-05,0.05006134138290649,1.8477274949544504e-11,1.6254682768373316e-24,0.0019396127249004143,3.8542894160115444e-27,8.164340458218148e-14
9.170551734664446e-06,0.0505958752244895,6.073599317063352e-07,4.879140190494467e-05,5.281103430173177e-07,4.010548986247278e-33,2.843767204453834e-06,0.938,1.1298314960820335e-14,0.019879847605637605,9.550971195314172e-06,5.063990742642831e-10,1.5504055063484874e-06,0.0,0.0,0.010612464424206993,2.9076214934084413e-05,0.05006147134774081,1.8652576053554034e-11,1.638514468235878e-24,0.0019394998239804003,3.899446426437801e-27,8.241136991935672e-14
9.188393103550826e-06,0.0505958752244895,6.072426212565393e-07,4.886165477536516e-05,5.280888217199589e-07,4.050037812656776e-33,2.8450644593228475e-06,0.938,1.1357789680508263e-14,0.01988020188346292,9.58256903517247e-06,5.061388993564719e-10,1.5502573908606782e-06,0.0,0.0,0.010612007285622496,2.8840604673266493e-05,0.05006158831221855,1.8811452058788116e-11,1.650321336159308e-24,0.0019393982383768555,3.940456670481185e-27,8.310737460110621e-14
9.206234472437205e-06,0.0505958752244895,6.071252452348408e-07,4.8931839115975126e-05,5.280674932093599e-07,4.089842890044633e-33,2.8463638835624514e-06,0.938,1.1417462032561032e-14,0.019880552306416176,9.614211002059203e-06,5.058788148020046e-10,1.550109868349825e-06,0.0,0.0,0.010611554023423161,2.860692357523202e-05,0.05006170527304987,1.8971380031899692e-11,1.662190276383242e-24,0.0019392966766465748,3.9818188439553416e-27,8.380798319484317e-14
9.224075841323585e-06,0.0505958752244895,6.070078048024173e-07,4.900195498975808e-05,5.280463558813505e-07,4.129966170306918e-33,2.847665453894535e-06,0.938,1.1477332286611266e-14,0.019880898906726615,9.645897059313528e-06,5.056188230763118e-10,1.5499629339978521e-06,0.0,0.0,0.010611104605381987,2.8375155515260326e-05,0.05006182223025665,1.9132364918658957e-11,1.6741214948292226e-24,0.0019391951387668816,4.02353528428974e-27,8.451321750972952e-14
9.241917210209964e-06,0.0505958752244895,6.068903011095765e-07,4.9072002459579964e-05,5.280254081491688e-07,4.170409613933693e-33,2.848969147252006e-06,0.938,1.1537400712061011e-14,0.019881241716343395,9.677627170274279e-06,5.053589266237553e-10,1.5498165830273976e-06,0.0,0.0,0.01061065899955188,2.8145284508765728e-05,0.05006193918386043,1.9294411678152195e-11,1.6861151976986648e-24,0.0019390936247151887,4.065608339841696e-27,8.522309941433502e-14
9.257974442207706e-06,0.0505958752244895,6.067844946404352e-07,4.913498674889758e-05,5.280067159932249e-07,4.207084080087836e-33,2.850144267563719e-06,0.938,1.1591631953987423e-14,0.01988154703013779,9.706221905757358e-06,5.051251032697658e-10,1.5496853620245896e-06,0.0,0.0,0.010610261187564488,2.794000948428727e-05,0.05006204443904092,1.944116577230224e-11,1.6969631251140325e-24,0.001939002282423012,4.1037809455954224e-27,8.586598493994677e-14
9.274031674205449e-06,0.0505958752244895,6.066786386769062e-07,4.919791572749894e-05,5.279881749951837e-07,4.2440209144184914e-33,2.8513210724873937e-06,0.938,1.1646024128845853e-14,0.019881849322026152,9.734852268320769e-06,5.048913607788545e-10,1.5495546062964112e-06,0.0,0.0,0.010609866414915115,2.7736246780066376e-05,0.0500621496913357,1.9588787644956835e-11,1.707861982876652e-24,0.0019389109593969478,4.142246048124993e-27,8.651266880081008e-14
9.290088906203191e-06,0.0505958752244895,6.065727340354537e-07,4.9260789440972255e-05,5.27969784025772e-07,4.2812215636858286e-33,2.852499545636468e-06,0.938,1.170057743255171e-14,0.019882148614727896,9.763518231238326e-06,5.046577008684536e-10,1.54942431244468e-06,0.0,0.0,0.010609474658885603,2.753398502935042e-05,0.050062254940759957,1.9737280938972083e-11,1.718811921887869e-24,0.001938819655620708,4.181005382200928e-27,8.716316706259942e-14
9.306146138200933e-06,0.0505958752244895,6.064667815257062e-07,4.9323607934830605e-05,5.279515419643034e-07,4.318687480186017e-33,2.85367967075718e-06,0.938,1.1755292060869332e-14,0.01988244493078507,9.79221976778392e-06,5.044241252357943e-10,1.5492944770970504e-06,0.0,0.0,0.010609085896935037,2.7333212954125177e-05,0.05006236018732881,1.988664930595074e-11,1.7298130932320523e-24,0.0019387283710780613,4.220060689834757e-27,8.78174958300039e-14
9.322203370198675e-06,0.0505958752244895,6.063607819505211e-07,4.9386371254512326e-05,5.279334476986687e-07,4.3564201217956274e-33,2.8548614317272772e-06,0.938,1.1810168209412064e-14,0.01988273829256388,9.82095685123157e-06,5.041906355585802e-10,1.5491650969085404e-06,0.0,0.0,0.010608700106698276,2.713391936437531e-05,0.05006246543105721,2.0036896406244546e-11,1.740865648176449e-24,0.00193863710575283,4.259413720295906e-27,8.847567124673539e-14
9.338260602196418e-06,0.0505958752244895,6.062547361060538e-07,4.944907944538152e-05,5.279155001255297e-07,4.394420951983368e-33,2.8560448125547377e-06,0.938,1.1865206073642318e-14,0.01988302872225614,9.849729454855496e-06,5.039572334949923e-10,1.5490361685600879e-06,0.0,0.0,0.010608317265984475,2.6936093157352127e-05,0.05006257067195991,2.0188025908956487e-11,1.7519697381710416e-24,0.0019385458596288916,4.2990662301285805e-27,8.913770949553694e-14
9.35431783419416e-06,0.0505958752244895,6.061486447818243e-07,4.951173255272845e-05,5.278976981501187e-07,4.4326914398216664e-33,2.8572297973765065e-06,0.938,1.1920405848871608e-14,0.019883316241880736,9.87853755193017e-06,5.03723920683952e-10,1.548907688758463e-06,0.0,0.0,0.01060793735277566,2.6739723316846274e-05,0.05006267591005155,2.034004149194302e-11,1.7631255148484072e-24,0.0019384546326901779,4.339019983168656e-27,8.980362679819118e-14
9.370375066191902e-06,0.0505958752244895,6.060425087607809e-07,4.9574330621770064e-05,5.278800406861754e-07,4.4712330599983255e-33,2.8584163704572423e-06,0.938,1.1975767730260624e-14,0.019883600873285057,9.9073811157304e-06,5.034906987453279e-10,1.5487796542362733e-06,0.0,0.0,0.010607560345225257,2.6544798912466207e-05,0.050062781145346624,2.0492946841816335e-11,1.7743331300235725e-24,0.0019383634249206735,4.3792767505605626e-27,9.047343941552888e-14
9.386432298189644e-06,0.0505958752244895,6.059363288193664e-07,4.9636873697650324e-05,5.278625266559001e-07,4.5100472928281374e-33,2.859604516188087e-06,0.938,1.2031291912819265e-14,0.019883882638146406,9.936260119531372e-06,5.032575692801432e-10,1.5486520617516083e-06,0.0,0.0,0.01060718622165668,2.635130909892377e-05,0.050062886377859474,2.0646745653946467e-11,1.7855927356938714e-24,0.0019382722363044174,4.419838310774171e-27,9.114716364743658e-14
9.402489530187387e-06,0.0505958752244895,6.058301057275808e-07,4.969936182544078e-05,5.278451549898701e-07,4.5491356242645315e-33,2.860794219085438e-06,0.938,1.2086978591406724e-14,0.019884161557973446,9.965174536608733e-06,5.03024533870768e-10,1.5485249080878382e-06,0.0,0.0,0.010606814960561923,2.6159243115327174e-05,0.050062991607604274,2.0801441632463566e-11,1.7969044840388057e-24,0.0019381810668255024,4.4607064496216915e-27,9.182481583286464e-14
9.418546762185129e-06,0.0505958752244895,6.057238402490447e-07,4.9761795050140896e-05,5.278279246269714e-07,4.588499545911198e-33,2.8619854637897534e-06,0.938,1.21428279607315e-14,0.01988443765410758,9.99412434023864e-06,5.027915940811268e-10,1.5483981900534324e-06,0.0,0.0,0.010606446540600152,2.5968590284480488e-05,0.050063096834595075,2.0957038490259936e-11,1.8082685274198967e-24,0.0019380899164680723,4.501882960274567e-27,9.250641234983517e-14
9.434603994182871e-06,0.0505958752244895,6.056175331410609e-07,4.982417341667856e-05,5.278108345143327e-07,4.628140555033716e-33,2.863178235064359e-06,0.938,1.219884021535149e-14,0.019884710947724347,1.0023109503697832e-05,5.025587514568915e-10,1.5482719044817343e-06,0.0,0.0,0.010606080940596318,2.5779340012189253e-05,0.0500632020588458,2.1113539948992195e-11,1.8196850183805505e-24,0.0019379987852163251,4.543369643280362e-27,9.319196961544954e-14
9.450661226180613e-06,0.0505958752244895,6.055111851546766e-07,4.988649696991047e-05,5.277938836072549e-07,4.6680601545711894e-33,2.8643725177942677e-06,0.938,1.2255015549674018e-14,0.019884981459834795,1.0052130000263692e-05,5.023260075256794e-10,1.5481460482307547e-06,0.0,0.0,0.010605718139539798,2.5591481786572313e-05,0.05006330728037018,2.127094973908335e-11,1.8311541096459073e-24,0.0019379076730545101,4.58516830657967e-27,9.388150408589641e-14
9.466718458178356e-06,0.0505958752244895,6.054047970347433e-07,4.994876575462262e-05,5.277770708691434e-07,4.708259853147869e-33,2.8655682969850247e-06,0.938,1.2311354157955903e-14,0.019885249211286826,1.0081185803214317e-05,5.02093363797242e-10,1.5480206181829685e-06,0.0,0.0,0.010605358116583015,2.540500517738007e-05,0.05006341249918184,2.1429271599724824e-11,1.842675954122705e-24,0.0019378165799669278,4.627280765523005e-27,9.457503225645874e-14
9.482775690176098e-06,0.0505958752244895,6.052983695199764e-07,5.001097981553066e-05,5.277603952714428e-07,4.7487411650847796e-33,2.8667655577615573e-06,0.938,1.23678562343035e-14,0.019885514222766597,1.011027688582857e-05,5.018608217636581e-10,1.5478956112451139e-06,0.0,0.0,0.010605000851040092,2.521989983531914e-05,0.05006351771529429,2.158850927887851e-11,1.854250704899134e-24,0.0019377255059379315,4.6697088428877045e-27,9.52725706615215e-14
9.49883292217384e-06,0.0505958752244895,6.051919033430156e-07,5.0073139197280364e-05,5.277438557935685e-07,4.789505610411348e-33,2.8679642853670366e-06,0.938,1.2424521972672759e-14,0.01988577651479977,1.0139403221386162e-05,5.016283828995198e-10,1.5477710243479852e-06,0.0,0.0,0.010604646322385534,2.5036155491383108e-05,0.050063622928720845,2.1748666533278773e-11,1.8658785152446978e-24,0.0019376344509519237,4.712454368894829e-27,9.597413587457872e-14
9.514890154171582e-06,0.0505958752244895,6.050853992304818e-07,5.0135243944448064e-05,5.277274514228424e-07,4.830554714877029e-33,2.8691644651617665e-06,0.938,1.248135156686928e-14,0.01988603610775294,1.016856478316769e-05,5.013960486621187e-10,1.54764685444624e-06,0.0,0.0,0.010604294510252875,2.48537619561895e-05,0.05006372813947472,2.1909747128434383e-11,1.8775595386100655e-24,0.0019375434149933595,4.755519181226073e-27,9.66797445082408e-14
9.530947386169325e-06,0.0505958752244895,6.049788579030354e-07,5.019729410154102e-05,5.277111811544258e-07,4.8718900099629285e-33,2.870366082622066e-06,0.938,1.2538345210548352e-14,0.019886293021834867,1.0197761544454729e-05,5.011638204916293e-10,1.5475230985181954e-06,0.0,0.0,0.010603945394433385,2.467270911932259e-05,0.050063833347568955,2.207175483863051e-11,1.8892939286269368e-24,0.001937452398046743,4.798905125040666e-27,9.738941321424145e-14
9.547004618167067e-06,0.0505958752244895,6.048722800754329e-07,5.025928971299792e-05,5.276950439912576e-07,4.913513032893426e-33,2.871569123339184e-06,0.938,1.259550309721503e-14,0.019886547277097814,1.0226993478529884e-05,5.009316998112898e-10,1.5473997535656366e-06,0.0,0.0,0.010603598954874774,2.4492986948682416e-05,0.050063938553016524,2.2234693446930608e-11,1.901081839107894e-24,0.0019373614000966293,4.842614052992272e-27,9.810315868344473e-14
9.56306185016481e-06,0.0505958752244895,6.047656664565844e-07,5.032123082318918e-05,5.276790389439873e-07,4.955425326647795e-33,2.8727735730182104e-06,0.938,1.2652825420224164e-14,0.019886798893438824,1.0256260558676848e-05,5.006996880275804e-10,1.5472768166136196e-06,0.0,0.0,0.01060325517167988,2.431458548983958e-05,0.0500640437558302,2.2398566745178322e-11,1.9129234240462614e-24,0.0019372704211276226,4.886647825245914e-27,9.882099764585165e-14
9.579119082162551e-06,0.0505958752244895,6.046590177496072e-07,5.038311747641748e-05,5.276631650309142e-07,4.9976284399718255e-33,2.873979417477015e-06,0.938,1.2710312372780453e-14,0.019887047890601018,1.028556275818048e-05,5.004677865304018e-10,1.547154284710282e-06,0.0,0.0,0.010602914025105421,2.413749486539599e-05,0.05006414895602265,2.2563378533999342e-11,1.924818837615966e-24,0.0019371794611243761,4.931008309494864e-27,9.954294687060713e-14
9.595176314160294e-06,0.0505958752244895,6.045523346518818e-07,5.0444949716918085e-05,5.276474212779218e-07,5.0401239273894445e-33,2.8751866426451855e-06,0.938,1.2767964147938518e-14,0.019887294288174828,1.031490005032686e-05,5.002359966932482e-10,1.5470321549266485e-06,0.0,0.0,0.010602575495560705,2.3961705274351436e-05,0.050064254153606415,2.2729132622803252e-11,1.936768234171393e-24,0.0019370885200715923,4.975697380977571e-27,1.0026902316600635e-13
9.611233546158036e-06,0.0505958752244895,6.044456178551067e-07,5.050672758885929e-05,5.276318067184185e-07,5.082913349214336e-33,2.8763952345629893e-06,0.938,1.2825780938602922e-14,0.019887538105599283,1.0344272408403355e-05,5.000043198733814e-10,1.5469104243564466e-06,0.0,0.0,0.010602239563606402,2.3787206991475847e-05,0.050064359348593886,2.289583282978532e-11,1.948771768247244e-24,0.001936997597954023,5.020716922494561e-27,1.0099924337950151e-13
9.627290778155778e-06,0.0505958752244895,6.043388680453504e-07,5.056845113634283e-05,5.276163203932727e-07,5.12599827156155e-33,2.877605179380336e-06,0.938,1.288376293752825e-14,0.01988777936216323,1.0373679805698683e-05,4.99772757411999e-10,1.5467890901159137e-06,0.0,0.0,0.010601906209953268,2.3613990366687235e-05,0.050064464540997354,2.306348298192832e-11,1.960829594558396e-24,0.0019369066947564674,5.066068824425357e-27,1.0173362439770788e-13
9.64334801015352e-06,0.0505958752244895,6.042320859031059e-07,5.063012040340424e-05,5.276009613507547e-07,5.169380266359128e-33,2.8788164633557636e-06,0.938,1.2941910337319144e-14,0.019888018077006568,1.0403122215502987e-05,4.995413106344057e-10,1.5466681493436187e-06,0.0,0.0,0.010601575415460949,2.3442045824435318e-05,0.05006456973082894,2.3232086915004248e-11,1.9729418679997583e-24,0.0019368158104637729,5.111754984745384e-27,1.0247218314641028e-13
9.659405242151263e-06,0.0505958752244895,6.041252721033418e-07,5.069173543401331e-05,5.275857286464732e-07,5.21306091135971e-33,2.8800290728554287e-06,0.938,1.3000223330430357e-14,0.019888254269121497,1.0432599611107881e-05,4.993099808501784e-10,1.5465475992002722e-06,0.0,0.0,0.01060124716113674,2.3271363863090718e-05,0.05006467491810067,2.340164847357608e-11,1.9851087436461327e-24,0.0019367249450608353,5.157777309042899e-27,1.0321493659056917e-13
9.675462474149005e-06,0.0505958752244895,6.040184273155546e-07,5.075329627207446e-05,5.275706213433181e-07,5.257041790152156e-33,2.8812429943521086e-06,0.938,1.3058702109166807e-14,0.01988848795735369,1.0462111965806532e-05,4.990787693533315e-10,1.5464274368685464e-06,0.0,0.0,0.010600921428134383,2.310193505433954e-05,0.05006478010282445,2.3572171510999475e-11,1.9973303767520696e-24,0.0019366340985325964,5.204137710535892e-27,1.0396190173432667e-13
9.691519706146747e-06,0.0505958752244895,6.039115522038202e-07,5.081480296142711e-05,5.275556385113985e-07,5.3013244921731506e-33,2.882458214424222e-06,0.938,1.3117346865683629e-14,0.019888719160403488,1.0491659252893717e-05,4.988476774224776e-10,1.5463076595528962e-06,0.0,0.0,0.01060059819775286,2.2933750042583643e-05,0.050064885285012024,2.3743659889424425e-11,2.0096069227517297e-24,0.0019365432708640465,5.250838110089013e-27,1.0471309562101252e-13
9.70757693814449e-06,0.0505958752244895,6.038046474268427e-07,5.0876255545846107e-05,5.275407792279841e-07,5.345910612718815e-33,2.883674719754849e-06,0.938,1.3176157791986216e-14,0.019888947896827144,1.0521241445665884e-05,4.986167063209916e-10,1.546188264479377e-06,0.0,0.0,0.010600277451435219,2.2766799544346043e-05,0.050064990464675045,2.3916117479796942e-11,2.0219385372587384e-24,0.001936452462040221,5.297880436230483e-27,1.0546853533314982e-13
9.723634170142232e-06,0.0505958752244895,6.036977136380064e-07,5.0937654069042075e-05,5.27526042577449e-07,5.390801752956328e-33,2.8848924971307754e-06,0.938,1.323513507993028e-14,0.01988917418503793,1.055085851742122e-05,4.983858572971671e-10,1.5460692488954722e-06,0.0,0.0,0.010599959170767401,2.2601074347681887e-05,0.05006509564182503,2.4089548161860688e-11,2.034325376066046e-24,0.0019363616720462025,5.3452666251690224e-27,1.0622823799246087e-13
9.739691402139974e-06,0.0505958752244895,6.035907514854228e-07,5.0998998574661865e-05,5.275114276512107e-07,5.435999519935513e-33,2.88611153344154e-06,0.938,1.3294278921221905e-14,0.019889398043307353,1.0580510441459724e-05,4.981551315843737e-10,1.5459506100699127e-06,0.0,0.0,0.010599643337477045,2.2436565311594574e-05,0.050065200816473365,2.426395582415852e-11,2.046767595145787e-24,0.0019362709008671202,5.39299862081076e-27,1.0699222075987273e-13
9.755748634137716e-06,0.0505958752244895,6.034837616119814e-07,5.106028910628885e-05,5.274969335476743e-07,5.481505526600461e-33,2.8873318156784918e-06,0.938,1.3353589507417582e-14,0.019889619489766305,1.0610197191083249e-05,4.979245304012135e-10,1.5458323452925063e-06,0.0,0.0,0.01059932993343237,2.227326336545715e-05,0.05006530598863133,2.4439344364034127e-11,2.0592653506491377e-24,0.0019361801484881476,5.441078374776159e-27,1.0776050083552267e-13
9.771805866135458e-06,0.0505958752244895,6.033767446553965e-07,5.11215257074434e-05,5.274825593721756e-07,5.5273213918011296e-33,2.8885533309338632e-06,0.938,1.341306702992427e-14,0.01988983854240618,1.063991873959559e-05,4.976940549516724e-10,1.5457144518739617e-06,0.0,0.0,0.010599018940640999,2.211115950843892e-05,0.05006541115831009,2.4615717687633554e-11,2.0718187989061752e-24,0.0019360894148945044,5.489507846416939e-27,1.0853309545876363e-13
9.7878630981332e-06,0.0505958752244895,6.032697012482554e-07,5.1182708421583174e-05,5.274683042369238e-07,5.573448740304947e-33,2.8897760663998513e-06,0.938,1.3472711679999455e-14,0.019890055219080025,1.0669675060302541e-05,4.97463706425275e-10,1.5455969271457221e-06,0.0,0.0,0.010598710341248842,2.195024480893715e-05,0.05006551632552068,2.47930797099067e-11,2.0844280964257342e-24,0.0019359987000714559,5.538289002832994e-27,1.093100219081694e-13
9.803920330130943e-06,0.0505958752244895,6.031626320180643e-07,5.124383729210355e-05,5.27454167260947e-07,5.6198892028084196e-33,2.8910000093677066e-06,0.938,1.353252364875118e-14,0.019890269537503693,1.069946612651195e-05,4.972334859972304e-10,1.5454797684597936e-06,0.0,0.0,0.010598404117538972,2.1790510404013823e-05,0.050065621490273986,2.4971434354608835e-11,2.0970933998952704e-24,0.0019359080040043104,5.5874238188893196e-27,1.1009129750153992e-13
9.819977562128685e-06,0.0505958752244895,6.030555375872967e-07,5.130491236233799e-05,5.274401475700354e-07,5.666644415948723e-33,2.8922251472268395e-06,0.938,1.3592503127138103e-14,0.019890481515256908,1.072929191153379e-05,4.970033948285842e-10,1.5453629731885738e-06,0.0,0.0,0.010598100251930493,2.163194749883751e-05,0.05006572665258085,2.5150785554302087e-11,2.1098148661807128e-24,0.0019358173266784224,5.6369142772329326e-27,1.1087693959590634e-13
9.836034794126427e-06,0.0505958752244895,6.029484185734371e-07,5.1365933675558404e-05,5.27426244296687e-07,5.7137160223153104e-33,2.8934514674639303e-06,0.938,1.3652650305969561e-14,0.019890691169784414,1.0759152388680233e-05,4.967734340663614e-10,1.5452465387246923e-06,0.0,0.0,0.010597798726977456,2.1474547366130087e-05,0.050065831812451944,2.5331137250356848e-11,2.1225926523263287e-24,0.0019357266680791899,5.686762368309796e-27,1.1166696558753583e-13
9.85209202612417e-06,0.0505958752244895,6.02841275589028e-07,5.142690127497549e-05,5.274124565800531e-07,5.7611056704615024e-33,2.894678957662045e-06,0.938,1.3712965375905593e-14,0.019890898518397048,1.078904753126569e-05,4.965436048437153e-10,1.5451304624808399e-06,0.0,0.0,0.010597499525367749,2.13183013456185e-05,0.05006593696989781,2.5512493392953215e-11,2.135426915554577e-24,0.0019356360281920539,5.7369700903817415e-27,1.1246139291193665e-13
9.868149258121912e-06,0.0505958752244895,6.027341092417141e-07,5.1487815203739145e-05,5.27398783565885e-07,5.8088150149160895e-33,2.8959076054997774e-06,0.938,1.3773448527457012e-14,0.019891103578272822,1.08189773126069e-05,4.963139082800657e-10,1.5450147418896085e-06,0.0,0.0,0.01059720262992202,2.1163200843491317e-05,0.05006604212492893,2.5694857941082378e-11,2.1483178132659727e-24,0.0019355454070025004,5.787539449543395e-27,1.1326023904386276e-13
9.884206490119654e-06,0.0505958752244895,6.026269201342866e-07,5.1548675504938825e-05,5.27385224406479e-07,5.856845716194921e-33,2.8971373987503836e-06,0.938,1.3834099950985448e-14,0.019891306366458025,1.0848941706022988e-05,4.960843454812461e-10,1.5448993744033275e-06,0.0,0.0,0.010596908023592594,2.1009237331860136e-05,0.050066147277555664,2.5878234862547974e-11,2.1612655030389397e-24,0.001935454804496057,5.838472459739101e-27,1.1406352149731858e-13
9.900263722117396e-06,0.0505958752244895,6.025197088647274e-07,5.160948222160385e-05,5.273717782606251e-07,5.905199440812507e-33,2.8983683252809336e-06,0.938,1.3894919836703392e-14,0.01989150689986827,1.087894068483551e-05,4.958549175396375e-10,1.5447843574939046e-06,0.0,0.0,0.01059661568946242,2.085640234822577e-05,0.05006625242778819,2.6062628133967458e-11,2.174270142629674e-24,0.0019353642206582956,5.889771142779849e-27,1.148712578255635e-13
9.916320954115139e-06,0.0505958752244895,6.024124760262521e-07,5.167023539670383e-05,5.273584442935532e-07,5.953877861293593e-33,2.8996003730514743e-06,0.938,1.395590837467425e-14,0.019891705195289544,1.0908974222368547e-05,4.956256255343114e-10,1.5446696886526628e-06,0.0,0.0,0.010596325610743994,2.0704687494949147e-05,0.05006635757563666,2.624804174077337e-11,2.1873318899720025e-24,0.0019352736554748297,5.941437528360199e-27,1.1568346562111608e-13
9.932378186112881e-06,0.0505958752244895,6.023052222073527e-07,5.173093507314896e-05,5.273452216768823e-07,6.002882656184769e-33,2.9008335301141963e-06,0.938,1.4017065754812395e-14,0.019891901269379276,1.0939042291948745e-05,4.953964705311637e-10,1.5445553653901897e-06,0.0,0.0,0.010596037770778334,2.055408443872693e-05,0.050066462721111094,2.643447967721469e-11,2.2004509031772414e-24,0.0019351831089313154,5.993473654075205e-27,1.1650016251575892e-13
9.948435418110623e-06,0.0505958752244895,6.021979479918408e-07,5.1791581293790425e-05,5.273321095885674e-07,6.052215510066043e-33,2.902067784612615e-06,0.938,1.4078392166883207e-14,0.019892095138667364,1.0969144866905387e-05,4.951674535830535e-10,1.5444413852361762e-06,0.0,0.0,0.010595752153033927,2.0404584910071664e-05,0.05006656786422136,2.6621945946358025e-11,2.213627340534054e-24,0.0019350925810134507,6.04588156543734e-27,1.1732136618054246e-13
9.964492650108365e-06,0.0505958752244895,6.020906539588882e-07,5.18521741014207e-05,5.273191072128497e-07,6.101878113562431e-33,2.903303124780756e-06,0.938,1.413988780050313e-14,0.019892286819557195,1.0999281920570469e-05,4.949385757299296e-10,1.5443277457392594e-06,0.0,0.0,0.0105954687411057,2.0256180702796663e-05,0.05006667300497728,2.681044456008893e-11,2.2268613605083105e-24,0.001935002071706975,6.098663315893424e-27,1.1814709432578917e-13
9.980549882106108e-06,0.0505958752244895,6.01983340683069e-07,5.191271353877396e-05,5.273062137402045e-07,6.1518721633555423e-33,2.9045395389423538e-06,0.938,1.4201552845139722e-14,0.019892476328326705,1.1029453426278743e-05,4.947098379989723e-10,1.544214444466874e-06,0.0,0.0,0.010595187518714006,2.0108863673505318e-05,0.050066778143388495,2.6999979539113033e-11,2.240153121742949e-24,0.0019349115809976696,6.151820966841552e-27,1.1897736470109775e-13
