Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18)
1.783061205421022e-16,0.05040494462592178,4.598929535620615e-14,0.938,0.0,0.0,0.030440876522695694,0.009999999999327143,0.049999999999998,4.3631292699858087e-88,2.6139860138407243e-74,0.0019999999997712694,1.0024205675504188e-112,4.544709599333361e-98,2.900254898829296e-16,2.745896513537815e-56,1.3457161449030139e-12,1.5609457443980111e-37,1.7188018719268964e-15,1.8446038558325935e-13,4.4270493478726195e-14,1.4991628144623476e-24,1.934266685388293e-111,5.453791069498281e-79
2.377414940643368e-16,0.05040494462592178,6.131906047604797e-14,0.938,0.0,0.0,0.03044087652215488,0.009999999999102857,0.049999999999997324,7.29625534308102e-88,9.610408186478467e-74,0.0019999999996950257,6.970394099771691e-112,2.3251496242409129e-97,3.8670065317623093e-16,8.812314104950743e-56,1.7942881932185847e-12,3.266020893116286e-37,2.2917358288081523e-15,2.4594717933849134e-13,5.902732463779551e-14,2.549683565019441e-24,1.1956859486305209e-110,2.4538818385658017e-78
2.9717686758657137e-16,0.05040494462592178,7.664882559534931e-14,0.938,0.0,0.0,0.030440876521614067,0.009999999998878571,0.04999999999999665,1.262848660634418e-87,2.830317549524754e-73,0.001999999999618782,3.7465517140353095e-111,9.116449344630433e-97,4.833758164618449e-16,2.3026294821471268e-55,2.2428602415087973e-12,5.945666729924044e-37,2.8646697854178652e-15,3.0743397231801434e-13,7.378415579550265e-14,3.895340796511946e-24,6.077832711203306e-110,8.740791929171177e-78
4.1604761463104055e-16,0.05040494462592178,1.0730835583229656e-13,0.938,0.0,0.0,0.030440876520532435,0.00999999999843,0.04999999999999531,1.5384256432173472e-87,2.3751343678413975e-72,0.0019999999994662946,2.1801137913605203e-109,2.141369427989148e-95,6.767261430095281e-16,1.288094045951942e-54,3.1400043380115547e-12,1.569831718508862e-36,4.0105376978055904e-15,4.3040755590120785e-13,1.0329781810674487e-13,7.490604069467222e-24,1.9098999727690095e-108,1.2539642572813012e-76
5.349183616755097e-16,0.05040494462592178,1.379678860670486e-13,0.938,0.0,0.0,0.030440876519450804,0.009999999997981427,0.04999999999999397,6.500719240709844e-87,9.705154292092937e-72,0.001999999999313807,1.751399329527566e-108,1.2919070079018316e-94,8.700764695259897e-16,4.2579613011501866e-54,4.037148434411319e-12,3.254654883762205e-36,5.156405609090399e-15,5.533811363338359e-13,1.3281148041245458e-13,1.2284574377133568e-23,1.3105926160796181e-107,6.262153967176651e-76
7.726598557644481e-16,0.05040494462592178,1.9928694652996792e-13,0.938,0.0,0.0,0.030440876517287545,0.009999999997084284,0.049999999999991294,8.901595242401555e-86,1.0167463553127215e-70,0.001999999999008833,1.0351153746731466e-106,3.45988594007728e-93,1.2567771224652667e-15,2.8512686849825273e-53,5.83143662690191e-12,9.77930151123125e-36,7.448141428351608e-15,7.99328287748725e-13,1.9183880500727885e-13,2.546813518584809e-23,4.53507787197633e-106,1.019860748354934e-74
1.2481428439423248e-15,0.05040494462592178,3.219250674294669e-13,0.938,0.0,0.0,0.030440876512961023,0.009999999995289995,0.04999999999998594,1.1500297201500417e-84,2.339295913889601e-69,0.0019999999983988837,1.7215120107965565e-104,2.553247359948826e-91,2.0301784279692662e-15,3.547954282531634e-52,9.420013010647357e-12,4.2044411113666063e-35,1.2031613053639688e-14,1.2912225527773317e-12,3.0989345413054636e-13,6.621765371001855e-23,3.8295920793434196e-104,3.89324108351101e-73
2.199108820298078e-15,0.05040494462592178,5.672013091231029e-13,0.938,0.0,0.0,0.030440876504307983,0.00999999999170142,0.049999999999975224,1.825388691116073e-83,8.720848620717445e-68,0.0019999999971789862,5.202010688898063e-102,3.3557482216477036e-89,3.576981037479302e-15,6.763967645295279e-51,1.659716577319535e-11,2.367576615029129e-34,2.1198556251272423e-14,2.275010931631132e-12,5.46002752111556e-13,2.0524603406799072e-22,5.8055911426636085e-102,2.5778685248157822e-71
4.101040773009585e-15,0.05040494462592178,1.0577537920888892e-12,0.938,0.0,0.0,0.030440876487001903,0.009999999984524267,0.0499999999999538,2.9167726249740063e-82,4.217504611806796e-66,0.0019999999947391913,2.1574554121373533e-99,6.05491424534211e-87,6.6705862505094425e-15,1.648837693268611e-49,3.095147127851976e-11,1.572165090411086e-33,3.953244243471252e-14,4.242587084525811e-12,1.0182213470114403e-12,7.1342179577126705e-22,1.2052290501314926e-99,2.331694747476231e-69
7.904904678432598e-15,0.05040494462592178,2.038858756334223e-12,0.938,0.0,0.0,0.030440876452389746,0.00999999997016996,0.04999999999991094,4.751939055138997e-81,2.3395730475103233e-64,0.0019999999898596046,1.0251609758830698e-96,1.2951028552417103e-84,1.2857796652625338e-14,4.589009807550894e-48,5.966008221008252e-11,1.1429148739495679e-32,7.620021395387665e-14,8.177736971066264e-12,1.962658532562407e-12,2.6502635203959352e-21,2.864543815871681e-97,2.4963509409951427e-67
